Customer Number,Customer Name,Document Number,Document Type,Document Date,Sales Amount,Original Trx Amount
1000042,Maryam Drug Store,SINV-0000039817,Sales / Invoices,8/25/2021,"2,012.00000","2,012.00000"
1000042,Maryam Drug Store,SINV-0000040127,Sales / Invoices,9/4/2021,882.32000,882.32000
1000042,Maryam Drug Store,SINV-0000040431,Sales / Invoices,9/12/2021,"8,716.32000","8,716.32000"
1000042,Maryam Drug Store,SINV-0000040636,Sales / Invoices,9/16/2021,"1,145.00000","1,145.00000"
1000042,Maryam Drug Store,SINV-0000040812,Sales / Invoices,9/21/2021,"1,020.00000","1,020.00000"
1000042,Maryam Drug Store,SINV-0000040959,Sales / Invoices,9/25/2021,0.00000,0.00000
1000042,Maryam Drug Store,SINV-0000041048,Sales / Invoices,9/28/2021,"3,304.00000","3,304.00000"
1000042,Maryam Drug Store,SINV-0000041243,Sales / Invoices,10/3/2021,"6,795.00000","6,795.00000"
1000042,Maryam Drug Store,SINV-0000041244,Sales / Invoices,10/3/2021,"1,834.00000","1,834.00000"
1000042,Maryam Drug Store,SINV-0000041431,Sales / Invoices,10/6/2021,"8,398.90000","8,398.90000"
1000042,Maryam Drug Store,SINV-0000041555,Sales / Invoices,10/11/2021,"2,160.00000","2,160.00000"
1000042,Maryam Drug Store,SINV-0000042088,Sales / Invoices,10/23/2021,0.00000,0.00000
1000042,Maryam Drug Store,SINV-0000042166,Sales / Invoices,10/25/2021,"2,717.12000","2,717.12000"
1000042,Maryam Drug Store,SINV-0000042357,Sales / Invoices,10/31/2021,"1,036.88000","1,036.88000"
1000042,Maryam Drug Store,SINV-0000043090,Sales / Invoices,11/20/2021,"1,100.00000","1,100.00000"
1000042,Maryam Drug Store,SINV-0000043379,Sales / Invoices,11/27/2021,0.00000,0.00000
1000042,Maryam Drug Store,SINV-0000043469,Sales / Invoices,11/29/2021,"9,940.24000","9,940.24000"
1000042,Maryam Drug Store,SINV-0000043950,Sales / Invoices,12/11/2021,320.00000,320.00000
1000042,Maryam Drug Store,SINV-0000044117,Sales / Invoices,12/14/2021,320.00000,320.00000
1000042,Maryam Drug Store,SINV-0000044667,Sales / Invoices,12/28/2021,"8,277.50000","8,277.50000"
1000042,Maryam Drug Store,SINV-0000044734,Sales / Invoices,12/30/2021,0.00000,0.00000
1000042,Maryam Drug Store,SINV-0000044799,Sales / Invoices,1/3/2022,"5,582.75000","5,582.75000"
1000042,Maryam Drug Store,SINV-0000045177,Sales / Invoices,1/10/2022,"4,554.64000","4,554.64000"
1000042,Maryam Drug Store,SINV-0000045693,Sales / Invoices,1/19/2022,"3,776.00000","3,776.00000"
1000042,Maryam Drug Store,SINV-0000045995,Sales / Invoices,1/26/2022,0.00000,0.00000
1000042,Maryam Drug Store,SINV-0000046223,Sales / Invoices,2/2/2022,"1,674.64000","1,674.64000"
1000042,Maryam Drug Store,SINV-0000046577,Sales / Invoices,2/8/2022,"2,456.40000","2,456.40000"
1000042,Maryam Drug Store,SINV-0000046601,Sales / Invoices,2/9/2022,820.80000,820.80000
1000042,Maryam Drug Store,SINV-0000047247,Sales / Invoices,2/23/2022,0.00000,0.00000
1000042,Maryam Drug Store,SINV-0000047324,Sales / Invoices,2/26/2022,"1,422.50000","1,422.50000"
1000042,Maryam Drug Store,SINV-0000048084,Sales / Invoices,3/19/2022,"3,166.00000","3,166.00000"
1000042,Maryam Drug Store,SINV-0000048556,Sales / Invoices,4/2/2022,0.00000,0.00000
1000042,Maryam Drug Store,SINV-0000049065,Sales / Invoices,4/14/2022,248.70000,248.70000
1000042,Maryam Drug Store,SINV-0000049662,Sales / Invoices,5/7/2022,0.00000,0.00000
1000042,Maryam Drug Store,SINV-0000049999,Sales / Invoices,5/16/2022,"5,353.50000","5,353.50000"
1000042,Maryam Drug Store,SINV-0000050056,Sales / Invoices,5/18/2022,410.40000,410.40000
1000042,Maryam Drug Store,SINV-0000050210,Sales / Invoices,5/23/2022,"1,408.00000","1,408.00000"
1000042,Maryam Drug Store,SINV-0000050597,Sales / Invoices,6/5/2022,283.00000,283.00000
1000042,Maryam Drug Store,SINV-0000050602,Sales / Invoices,6/5/2022,0.00000,0.00000
1000042,Maryam Drug Store,SINV-0000050924,Sales / Invoices,6/15/2022,480.00000,480.00000
1000042,Maryam Drug Store,SINV-0000051302,Sales / Invoices,6/27/2022,0.00000,0.00000
1000042,Maryam Drug Store,SINV-0000051507,Sales / Invoices,7/4/2022,"2,300.00000","2,300.00000"
1000042,Maryam Drug Store,SINV-0000051769,Sales / Invoices,7/18/2022,450.00000,450.00000
1000042,Maryam Drug Store,SINV-0000051770,Sales / Invoices,7/18/2022,"1,856.20000","1,856.20000"
1000042,Maryam Drug Store,SINV-0000051961,Sales / Invoices,7/23/2022,0.00000,0.00000
1000042,Maryam Drug Store,SINV-0000052186,Sales / Invoices,8/2/2022,"1,155.00000","1,155.00000"
1000042,Maryam Drug Store,SINV-0000052523,Sales / Invoices,8/13/2022,320.00000,320.00000
1000042,Maryam Drug Store,SINV-0000052675,Sales / Invoices,8/17/2022,"3,296.40000","3,296.40000"
1000042,Maryam Drug Store,SINV-0000052883,Sales / Invoices,8/27/2022,0.00000,0.00000
1000042,Maryam Drug Store,SINV-0000052937,Sales / Invoices,8/29/2022,"3,120.00000","3,120.00000"
1000042,Maryam Drug Store,SINV-0000053161,Sales / Invoices,9/10/2022,150.00000,150.00000
1000042,Maryam Drug Store,SINV-0000053201,Sales / Invoices,9/12/2022,200.00000,200.00000
1000042,Maryam Drug Store,SINV-0000053414,Sales / Invoices,9/24/2022,0.00000,0.00000
1000042,Maryam Drug Store,SINV-0000053659,Sales / Invoices,10/11/2022,284.00000,284.00000
1000042,Maryam Drug Store,SINV-0000053781,Sales / Invoices,10/18/2022,149.50000,149.50000
1000042,Maryam Drug Store,SINV-0000053880,Sales / Invoices,10/25/2022,0.00000,0.00000
1000042,Maryam Drug Store,DM-0000000217,Debit Memos,5/30/2022,"2,079.03800","2,079.03800"
1000042,Maryam Drug Store,DM-0000000505,Debit Memos,8/31/2022,766.48700,766.48700
1000042,Maryam Drug Store,CM-000000827,Credit Memos,4/5/2021,"1,988.40100","1,988.40100"
1000042,Maryam Drug Store,CM-000000982,Credit Memos,5/8/2021,"1,745.89800","1,745.89800"
1000042,Maryam Drug Store,CM-000001121,Credit Memos,6/3/2021,"1,285.57500","1,285.57500"
1000042,Maryam Drug Store,CM-000001266,Credit Memos,7/11/2021,"1,160.71200","1,160.71200"
1000042,Maryam Drug Store,CM-000001394,Credit Memos,8/18/2021,"1,015.56000","1,015.56000"
1000042,Maryam Drug Store,CM-000001508,Credit Memos,9/4/2021,"2,342.57400","2,342.57400"
1000042,Maryam Drug Store,CM-000001681,Credit Memos,10/3/2021,"1,814.75000","1,814.75000"
1000042,Maryam Drug Store,CM-000001908,Credit Memos,11/21/2021,"1,875.42900","1,875.42900"
1000042,Maryam Drug Store,CM-000002066,Credit Memos,12/20/2021,"1,669.20900","1,669.20900"
1000042,Maryam Drug Store,CM-000002363,Credit Memos,2/7/2022,"2,088.39600","2,088.39600"
1000042,Maryam Drug Store,CM-000002545,Credit Memos,3/9/2022,"4,966.12100","4,966.12100"
1000042,Maryam Drug Store,CM-000003227,Credit Memos,5/21/2022,"2,079.03800","2,079.03800"
1000042,Maryam Drug Store,CM-000003297,Credit Memos,6/12/2022,"2,079.03800","2,079.03800"
1000042,Maryam Drug Store,CM-000003642,Credit Memos,7/20/2022,"1,249.59600","1,249.59600"
1000042,Maryam Drug Store,CM-000004018,Credit Memos,8/9/2022,291.58700,291.58700
1000042,Maryam Drug Store,CM-000004158,Credit Memos,8/29/2022,474.90000,474.90000
1000042,Maryam Drug Store,CM-000004192,Credit Memos,9/1/2022,291.58700,291.58700
1000042,Maryam Drug Store,CM-000004201,Credit Memos,9/1/2022,474.90000,474.90000
1000042,Maryam Drug Store,SRTN-0000002463,Returns,4/11/2021,324.90000,324.90000
1000042,Maryam Drug Store,SRTN-0000002586,Returns,5/5/2021,878.20000,878.20000
1000042,Maryam Drug Store,SRTN-0000002784,Returns,6/26/2021,"1,146.11000","1,146.11000"
1000042,Maryam Drug Store,SRTN-0000002950,Returns,8/12/2021,"2,395.83000","2,395.83000"
1000042,Maryam Drug Store,SRTN-0000003216,Returns,10/6/2021,"1,215.11000","1,215.11000"
1000042,Maryam Drug Store,SRTN-0000003716,Returns,2/19/2022,"1,514.67000","1,514.67000"
1000042,Maryam Drug Store,SRTN-0000004157,Returns,5/18/2022,333.90000,333.90000
1000042,Maryam Drug Store,SRTN-0000004371,Returns,7/5/2022,"4,430.43000","4,430.43000"
1000042,Maryam Drug Store,SRTN-0000004768,Returns,9/11/2022,"2,089.28000","2,089.28000"
1000042,Maryam Drug Store,SRTN-0000004783,Returns,9/14/2022,342.00000,342.00000
1000042,Maryam Drug Store,PMT-0000008906,Payments,4/5/2021,0.00000,"11,267.60900"
1000042,Maryam Drug Store,PMT-0000009136,Payments,5/8/2021,0.00000,"9,893.42200"
1000042,Maryam Drug Store,PMT-0000009378,Payments,6/3/2021,0.00000,"7,284.92500"
1000042,Maryam Drug Store,PMT-0000009379,Payments,6/3/2021,0.00000,"5,400.00000"
1000042,Maryam Drug Store,PMT-0000009649,Payments,7/11/2021,0.00000,"6,577.36800"
1000042,Maryam Drug Store,PMT-0000009905,Payments,8/18/2021,0.00000,"5,754.84000"
1000042,Maryam Drug Store,PMT-0000010073,Payments,9/4/2021,0.00000,"13,274.58600"
1000042,Maryam Drug Store,PMT-0000010352,Payments,10/3/2021,0.00000,"10,283.56000"
1000042,Maryam Drug Store,PMT-0000010692,Payments,11/21/2021,0.00000,"10,627.43100"
1000042,Maryam Drug Store,PMT-0000010899,Payments,12/20/2021,0.00000,"9,458.85100"
1000042,Maryam Drug Store,PMT-0000011323,Payments,2/7/2022,0.00000,"11,834.24400"
1000042,Maryam Drug Store,PMT-0000011688,Payments,3/9/2022,0.00000,"28,141.35000"
1000042,Maryam Drug Store,PMT-0000012734,Payments,5/21/2022,0.00000,"11,781.21200"
1000042,Maryam Drug Store,PMT-0000012798,Payments,5/30/2022,0.00000,"-11,781.21000"
1000042,Maryam Drug Store,PMT-0000013011,Payments,6/12/2022,0.00000,"11,781.21300"
1000042,Maryam Drug Store,PMT-0000013457,Payments,7/20/2022,0.00000,"7,081.04400"
1000042,Maryam Drug Store,PMT-0000014114,Payments,8/10/2022,0.00000,"1,652.32400"
1000042,Maryam Drug Store,PMT-0000014312,Payments,8/29/2022,0.00000,"2,691.10000"
1000042,Maryam Drug Store,PMT-0000014391,Payments,8/31/2022,0.00000,"-4,343.42400"
1000042,Maryam Drug Store,PMT-0000014637,Payments,9/1/2022,0.00000,"4,343.42400"
1000043,Sulaimanya Drug Store,SINV-0000033731,Sales / Invoices,4/3/2021,159.10000,159.10000
1000043,Sulaimanya Drug Store,SINV-0000033762,Sales / Invoices,4/3/2021,180.00000,180.00000
1000043,Sulaimanya Drug Store,SINV-0000034021,Sales / Invoices,4/7/2021,298.50000,298.50000
1000043,Sulaimanya Drug Store,SINV-0000034305,Sales / Invoices,4/15/2021,0.00000,0.00000
1000043,Sulaimanya Drug Store,SINV-0000034487,Sales / Invoices,4/21/2021,100.00000,100.00000
1000043,Sulaimanya Drug Store,SINV-0000035243,Sales / Invoices,5/17/2021,284.00000,284.00000
1000043,Sulaimanya Drug Store,SINV-0000036130,Sales / Invoices,6/1/2021,286.80000,286.80000
1000043,Sulaimanya Drug Store,SINV-0000036182,Sales / Invoices,6/2/2021,105.20000,105.20000
1000043,Sulaimanya Drug Store,SINV-0000036193,Sales / Invoices,6/3/2021,600.00000,600.00000
1000043,Sulaimanya Drug Store,SINV-0000036230,Sales / Invoices,6/3/2021,16.00000,16.00000
1000043,Sulaimanya Drug Store,SINV-0000036231,Sales / Invoices,6/3/2021,96.00000,96.00000
1000043,Sulaimanya Drug Store,SINV-0000036246,Sales / Invoices,6/3/2021,"4,500.00000","4,500.00000"
1000043,Sulaimanya Drug Store,SINV-0000036410,Sales / Invoices,6/7/2021,127.80000,127.80000
1000043,Sulaimanya Drug Store,SINV-0000036871,Sales / Invoices,6/15/2021,147.80000,147.80000
1000043,Sulaimanya Drug Store,SINV-0000037148,Sales / Invoices,6/21/2021,42.60000,42.60000
1000043,Sulaimanya Drug Store,SINV-0000037149,Sales / Invoices,6/21/2021,68.20000,68.20000
1000043,Sulaimanya Drug Store,SINV-0000037242,Sales / Invoices,6/23/2021,50.00000,50.00000
1000043,Sulaimanya Drug Store,SINV-0000037389,Sales / Invoices,6/27/2021,31.25000,31.25000
1000043,Sulaimanya Drug Store,SINV-0000037807,Sales / Invoices,7/7/2021,36.95000,36.95000
1000043,Sulaimanya Drug Store,SINV-0000037808,Sales / Invoices,7/7/2021,277.15000,277.15000
1000043,Sulaimanya Drug Store,SINV-0000038250,Sales / Invoices,7/24/2021,85.20000,85.20000
1000043,Sulaimanya Drug Store,SINV-0000038370,Sales / Invoices,7/26/2021,147.80000,147.80000
1000043,Sulaimanya Drug Store,SINV-0000038486,Sales / Invoices,7/28/2021,85.00000,85.00000
1000043,Sulaimanya Drug Store,SINV-0000038580,Sales / Invoices,7/29/2021,159.00000,159.00000
1000043,Sulaimanya Drug Store,SINV-0000038676,Sales / Invoices,8/3/2021,"3,638.90000","3,638.90000"
1000043,Sulaimanya Drug Store,SINV-0000039313,Sales / Invoices,8/12/2021,374.80000,374.80000
1000043,Sulaimanya Drug Store,SINV-0000039472,Sales / Invoices,8/16/2021,300.00000,300.00000
1000043,Sulaimanya Drug Store,SINV-0000040093,Sales / Invoices,9/2/2021,63.00000,63.00000
1000043,Sulaimanya Drug Store,SINV-0000040566,Sales / Invoices,9/14/2021,0.00000,0.00000
1000043,Sulaimanya Drug Store,SINV-0000040632,Sales / Invoices,9/16/2021,43.50000,43.50000
1000043,Sulaimanya Drug Store,SINV-0000042051,Sales / Invoices,10/23/2021,"4,200.00000","4,200.00000"
1000043,Sulaimanya Drug Store,SINV-0000042801,Sales / Invoices,11/11/2021,141.10000,141.10000
1000043,Sulaimanya Drug Store,SINV-0000043803,Sales / Invoices,12/7/2021,60.00000,60.00000
1000043,Sulaimanya Drug Store,SINV-0000044446,Sales / Invoices,12/23/2021,0.00000,0.00000
1000043,Sulaimanya Drug Store,SINV-0000044604,Sales / Invoices,12/27/2021,284.00000,284.00000
1000043,Sulaimanya Drug Store,SINV-0000045524,Sales / Invoices,1/16/2022,30.00000,30.00000
1000043,Sulaimanya Drug Store,SINV-0000045708,Sales / Invoices,1/20/2022,600.00000,600.00000
1000043,Sulaimanya Drug Store,SINV-0000046215,Sales / Invoices,2/2/2022,0.00000,0.00000
1000043,Sulaimanya Drug Store,SINV-0000046406,Sales / Invoices,2/5/2022,660.00000,660.00000
1000043,Sulaimanya Drug Store,SINV-0000046886,Sales / Invoices,2/15/2022,395.00000,395.00000
1000043,Sulaimanya Drug Store,SINV-0000047048,Sales / Invoices,2/19/2022,9.60000,9.60000
1000043,Sulaimanya Drug Store,SINV-0000047391,Sales / Invoices,2/28/2022,145.10000,145.10000
1000043,Sulaimanya Drug Store,SINV-0000047432,Sales / Invoices,3/2/2022,870.00000,870.00000
1000043,Sulaimanya Drug Store,SINV-0000047475,Sales / Invoices,3/2/2022,21.30000,21.30000
1000043,Sulaimanya Drug Store,SINV-0000047980,Sales / Invoices,3/15/2022,94.85000,94.85000
1000043,Sulaimanya Drug Store,SINV-0000048202,Sales / Invoices,3/22/2022,300.00000,300.00000
1000043,Sulaimanya Drug Store,SINV-0000048280,Sales / Invoices,3/24/2022,0.00000,0.00000
1000043,Sulaimanya Drug Store,SINV-0000048464,Sales / Invoices,3/29/2022,0.00000,0.00000
1000043,Sulaimanya Drug Store,SINV-0000048465,Sales / Invoices,3/29/2022,"2,100.00000","2,100.00000"
1000043,Sulaimanya Drug Store,SINV-0000048489,Sales / Invoices,3/30/2022,0.00000,0.00000
1000043,Sulaimanya Drug Store,SINV-0000048942,Sales / Invoices,4/12/2022,284.00000,284.00000
1000043,Sulaimanya Drug Store,SINV-0000048969,Sales / Invoices,4/12/2022,300.00000,300.00000
1000043,Sulaimanya Drug Store,SINV-0000049141,Sales / Invoices,4/16/2022,350.00000,350.00000
1000043,Sulaimanya Drug Store,SINV-0000049651,Sales / Invoices,5/7/2022,445.00000,445.00000
1000043,Sulaimanya Drug Store,SINV-0000050096,Sales / Invoices,5/18/2022,180.00000,180.00000
1000043,Sulaimanya Drug Store,SINV-0000050166,Sales / Invoices,5/21/2022,60.00000,60.00000
1000043,Sulaimanya Drug Store,SINV-0000050358,Sales / Invoices,5/28/2022,73.90000,73.90000
1000043,Sulaimanya Drug Store,SINV-0000050728,Sales / Invoices,6/8/2022,51.10000,51.10000
1000043,Sulaimanya Drug Store,SINV-0000050730,Sales / Invoices,6/8/2022,207.56000,207.56000
1000043,Sulaimanya Drug Store,SINV-0000050820,Sales / Invoices,6/12/2022,36.00000,36.00000
1000043,Sulaimanya Drug Store,SINV-0000050979,Sales / Invoices,6/16/2022,150.00000,150.00000
1000043,Sulaimanya Drug Store,SINV-0000051085,Sales / Invoices,6/20/2022,0.00000,0.00000
1000043,Sulaimanya Drug Store,SINV-0000051168,Sales / Invoices,6/22/2022,110.00000,110.00000
1000043,Sulaimanya Drug Store,SINV-0000051288,Sales / Invoices,6/27/2022,23.50000,23.50000
1000043,Sulaimanya Drug Store,SINV-0000051586,Sales / Invoices,7/7/2022,167.75000,167.75000
1000043,Sulaimanya Drug Store,SINV-0000052837,Sales / Invoices,8/23/2022,79.00000,79.00000
1000043,Sulaimanya Drug Store,SINV-0000052958,Sales / Invoices,8/30/2022,158.00000,158.00000
1000043,Sulaimanya Drug Store,SINV-0000052960,Sales / Invoices,8/30/2022,49.40000,49.40000
1000043,Sulaimanya Drug Store,SINV-0000053347,Sales / Invoices,9/20/2022,290.00000,290.00000
1000043,Sulaimanya Drug Store,SINV-0000053631,Sales / Invoices,10/9/2022,150.00000,150.00000
1000043,Sulaimanya Drug Store,CM-000000936,Credit Memos,4/18/2021,185.10800,185.10800
1000043,Sulaimanya Drug Store,CM-000001433,Credit Memos,8/3/2021,474.65400,474.65400
1000043,Sulaimanya Drug Store,CM-000001779,Credit Memos,11/1/2021,372.88000,372.88000
1000043,Sulaimanya Drug Store,CM-000001844,Credit Memos,11/1/2021,118.67000,118.67000
1000043,Sulaimanya Drug Store,CM-000002010,Credit Memos,12/1/2021,651.39000,651.39000
1000043,Sulaimanya Drug Store,CM-000002332,Credit Memos,1/31/2022,689.88400,689.88400
1000043,Sulaimanya Drug Store,CM-000003693,Credit Memos,7/26/2022,463.06400,463.06400
1000043,Sulaimanya Drug Store,SRTN-0000002473,Returns,4/13/2021,68.16000,68.16000
1000043,Sulaimanya Drug Store,SRTN-0000002696,Returns,6/7/2021,145.00000,145.00000
1000043,Sulaimanya Drug Store,SRTN-0000002842,Returns,7/13/2021,306.98000,306.98000
1000043,Sulaimanya Drug Store,SRTN-0000003046,Returns,9/2/2021,107.38000,107.38000
1000043,Sulaimanya Drug Store,SRTN-0000003245,Returns,10/13/2021,34.10000,34.10000
1000043,Sulaimanya Drug Store,SRTN-0000003273,Returns,10/24/2021,43.50000,43.50000
1000043,Sulaimanya Drug Store,SRTN-0000003465,Returns,12/25/2021,85.86800,85.86800
1000043,Sulaimanya Drug Store,SRTN-0000004176,Returns,5/22/2022,635.49500,635.49500
1000043,Sulaimanya Drug Store,SRTN-0000004177,Returns,5/22/2022,"1,100.45900","1,100.45900"
1000043,Sulaimanya Drug Store,SRTN-0000004217,Returns,5/31/2022,337.81500,337.81500
1000043,Sulaimanya Drug Store,SRTN-0000004220,Returns,5/31/2022,65.00000,65.00000
1000043,Sulaimanya Drug Store,SRTN-0000004346,Returns,6/25/2022,"2,750.03000","2,750.03000"
1000043,Sulaimanya Drug Store,SRTN-0000004408,Returns,7/17/2022,23.50000,23.50000
1000043,Sulaimanya Drug Store,SRTN-0000004719,Returns,9/5/2022,110.04000,110.04000
1000043,Sulaimanya Drug Store,PMT-0000009088,Payments,4/18/2021,0.00000,"1,048.94200"
1000043,Sulaimanya Drug Store,PMT-0000009519,Payments,7/2/2021,0.00000,"4,500.00000"
1000043,Sulaimanya Drug Store,PMT-0000009952,Payments,8/3/2021,0.00000,"2,689.70600"
1000043,Sulaimanya Drug Store,PMT-0000010555,Payments,11/1/2021,0.00000,"2,112.99000"
1000043,Sulaimanya Drug Store,PMT-0000010626,Payments,11/1/2021,0.00000,672.43500
1000043,Sulaimanya Drug Store,PMT-0000010857,Payments,12/1/2021,0.00000,"3,691.21000"
1000043,Sulaimanya Drug Store,PMT-0000011288,Payments,1/31/2022,0.00000,"3,909.34000"
1000043,Sulaimanya Drug Store,PMT-0000013536,Payments,7/25/2022,0.00000,"2,624.02700"
1000045,Goizha Drug Store,SINV-0000033805,Sales / Invoices,4/4/2021,109.95000,109.95000
1000045,Goizha Drug Store,SINV-0000033861,Sales / Invoices,4/5/2021,60.00000,60.00000
1000045,Goizha Drug Store,SINV-0000033862,Sales / Invoices,4/5/2021,60.00000,60.00000
1000045,Goizha Drug Store,SINV-0000033872,Sales / Invoices,4/5/2021,"1,450.00000","1,450.00000"
1000045,Goizha Drug Store,SINV-0000033944,Sales / Invoices,4/6/2021,"5,112.40000","5,112.40000"
1000045,Goizha Drug Store,SINV-0000034015,Sales / Invoices,4/7/2021,445.00000,445.00000
1000045,Goizha Drug Store,SINV-0000034362,Sales / Invoices,4/18/2021,30.68000,30.68000
1000045,Goizha Drug Store,SINV-0000034559,Sales / Invoices,4/24/2021,44.05000,44.05000
1000045,Goizha Drug Store,SINV-0000034573,Sales / Invoices,4/24/2021,0.00000,0.00000
1000045,Goizha Drug Store,SINV-0000034581,Sales / Invoices,4/24/2021,725.00000,725.00000
1000045,Goizha Drug Store,SINV-0000034653,Sales / Invoices,4/26/2021,570.00000,570.00000
1000045,Goizha Drug Store,SINV-0000034746,Sales / Invoices,4/28/2021,397.50000,397.50000
1000045,Goizha Drug Store,SINV-0000034783,Sales / Invoices,4/29/2021,135.00000,135.00000
1000045,Goizha Drug Store,SINV-0000034797,Sales / Invoices,5/2/2021,355.00000,355.00000
1000045,Goizha Drug Store,SINV-0000034808,Sales / Invoices,5/2/2021,0.00000,0.00000
1000045,Goizha Drug Store,SINV-0000034916,Sales / Invoices,5/4/2021,145.00000,145.00000
1000045,Goizha Drug Store,SINV-0000034917,Sales / Invoices,5/4/2021,435.00000,435.00000
1000045,Goizha Drug Store,SINV-0000034920,Sales / Invoices,5/4/2021,7.80000,7.80000
1000045,Goizha Drug Store,SINV-0000035075,Sales / Invoices,5/9/2021,213.00000,213.00000
1000045,Goizha Drug Store,SINV-0000035141,Sales / Invoices,5/10/2021,35.50000,35.50000
1000045,Goizha Drug Store,SINV-0000035244,Sales / Invoices,5/17/2021,10.40000,10.40000
1000045,Goizha Drug Store,SINV-0000035619,Sales / Invoices,5/22/2021,42.00000,42.00000
1000045,Goizha Drug Store,SINV-0000035670,Sales / Invoices,5/23/2021,35.50000,35.50000
1000045,Goizha Drug Store,SINV-0000035745,Sales / Invoices,5/24/2021,0.00000,0.00000
1000045,Goizha Drug Store,SINV-0000035860,Sales / Invoices,5/26/2021,"1,450.00000","1,450.00000"
